ID,YEAR,SITE,FIELD,FARM,YIELD,FSIZE,WDEPT,IRRI,DARI,MOW1,MOW2,VEG1,VEG2,CFERT,HRBF,HRBL,INSE.A,INSE,ROTA,FLOD,PLNTA,PLNTR,SPIDR,DRGNF,CLPTR,FROGR,PLPHY,HYLA,TADPL,LOACH,EFPLT,EFSPI,EFDRG,EFCLP,EFFRG,EFTRP
1,1,SY,SYK01,0,480,2980,4,25,34,3,9,NA,NA,11.04,1,0,1,1,0,0,3,2,NA,0,0,2,0,27,NA,NA,3,NA,80,10,80,NA
2,1,SY,SYK02,0,480,2950,4,25,34,3,9,NA,NA,11.04,1,0,1,1,0,0,3,0,2,0,0,2,0,13,NA,NA,3,40,80,10,160,NA
3,1,SY,SYK03,0,480,1080,4,25,34,3,9,NA,NA,11.04,1,0,1,1,0,0,4,2,0,0,0,1,0,60,NA,NA,3,40,80,10,80,NA
4,1,SY,SYK04,0,570,3410,15,25,30,3,9,NA,NA,17.1,2,3,1,0,0,0,6,2,NA,0,0,1,0,82,NA,NA,3,NA,80,10,80,NA
5,1,SY,SYK05,0,480,2560,4,25,34,3,9,NA,NA,11.04,1,0,1,1,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
6,1,SY,SYK06,0,480,2520,4,25,34,3,9,NA,NA,11.04,1,0,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
7,1,SY,SYK07,0,480,2080,4,25,34,3,9,NA,NA,11.04,1,0,1,1,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
8,1,SY,SYK08,0,480,3440,4,25,34,3,9,NA,NA,11.04,1,0,1,1,0,0,5,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
9,1,SY,SYK09,0,480,2880,4,25,34,3,9,NA,NA,11.04,1,0,1,1,0,0,4,2,0,NA,NA,NA,NA,NA,NA,NA,3,40,NA,NA,NA,NA
10,1,SY,SYK10,0,480,2730,4,25,34,3,9,NA,NA,11.04,1,0,1,1,0,0,4,3,0,NA,NA,NA,NA,NA,NA,NA,3,40,NA,NA,NA,NA
11,1,SY,SYT03,1,480,2570,10,24,29,3,9,NA,NA,0,3,0,1,0,0,0,8,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
12,1,SY,SYT05,1,480,2840,10,24,29,3,9,NA,NA,0,3,0,1,0,0,0,9,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
13,1,SY,SYT07,1,480,2990,10,24,29,3,9,NA,NA,0,3,0,1,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,1,SY,SYT08,1,480,2880,10,24,29,3,9,NA,NA,0,3,0,1,0,0,0,3,2,2,NA,NA,NA,NA,NA,NA,NA,3,40,NA,NA,NA,NA
15,1,SY,SYT09,1,480,2890,10,24,29,3,9,NA,NA,0,3,0,1,0,0,0,3,1,2,NA,NA,NA,NA,NA,NA,NA,3,40,NA,NA,NA,NA
16,1,SY,SYT10,1,480,3050,10,24,29,3,9,NA,NA,0,3,0,1,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
17,1,SY,SYY01,2,480,2930,10,24,29,3,9,NA,NA,0,0,0,0,0,0,0,5,1,3,2,0,2,0,22,NA,NA,3,40,80,10,80,NA
18,1,SY,SYY02,2,480,2850,10,24,29,3,9,NA,NA,0,0,0,0,0,0,0,6,2,1,20,0,2,0,32,NA,NA,3,40,80,10,80,NA
19,1,SY,SYY04,2,480,2840,10,24,29,3,9,NA,NA,0,0,0,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,1,SY,SYY06,2,480,2840,10,24,29,3,9,NA,NA,0,0,0,0,0,0,0,8,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
21,1,TS,TSK01,0,580,2920,20,48,27,3,9,NA,NA,24.94,2,2,1,0,1,0,5,2,6,0,0,1,0,215,NA,NA,3,40,80,10,80,NA
22,1,TS,TSK02,0,580,2929,20,48,27,3,9,NA,NA,24.94,2,2,1,0,1,0,5,2,6,0,0,1,0,324,NA,NA,3,40,80,10,80,NA
23,1,TS,TSK03,0,580,2920,20,48,27,3,9,NA,NA,24.94,2,2,1,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
24,1,TS,TSK04,0,580,1600,20,48,27,3,9,NA,NA,24.94,2,2,1,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
25,1,TS,TSK05,0,570,2930,20,39,26,3,9,NA,NA,24.94,2,0,1,0,0,0,4,1,1,NA,NA,NA,NA,NA,NA,NA,3,40,NA,NA,NA,NA
26,1,TS,TSK06,0,570,2950,20,39,26,3,9,NA,NA,24.94,2,0,1,0,0,0,2,1,7,NA,NA,NA,NA,NA,NA,NA,3,40,NA,NA,NA,NA
27,1,TS,TSK07,0,570,2950,20,39,26,3,9,NA,NA,24.94,2,0,1,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
28,1,TS,TSK08,0,610,2940,20,39,26,3,9,NA,NA,24.94,2,0,1,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
29,1,TS,TSK09,0,570,2940,20,38,24,3,9,NA,NA,24.94,2,0,1,0,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
30,1,TS,TSK10,0,570,1800,20,38,24,3,9,NA,NA,24.94,2,0,1,0,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
31,1,TS,TST01,1,340,2920,6,32,30,3,9,NA,NA,0,0,0,0,0,0,0,9,2,0,0,0,1,0,10,NA,NA,3,40,80,10,80,NA
32,1,TS,TST02,1,340,2930,6,32,30,3,9,NA,NA,0,0,0,0,0,0,0,6,2,0,2,0,1,0,18,NA,NA,3,40,80,10,80,NA
33,1,TS,TST03,1,510,3350,6,32,30,3,9,NA,NA,0,4,0,1,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
34,1,TS,TST04,1,570,2920,6,32,30,3,9,NA,NA,0,4,0,0,0,0,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
35,1,TS,TST05,1,570,1970,6,32,30,3,9,NA,NA,0,4,0,0,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
36,1,TS,TST06,1,510,3030,6,32,30,3,9,NA,NA,0,4,0,1,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
37,1,TS,TST07,1,510,4120,6,32,30,3,9,NA,NA,0,4,0,1,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
38,1,TS,TST08,1,420,1800,15,32,39,4,16,NA,NA,0,4,0,1,0,0,0,4,3,0,NA,NA,NA,NA,NA,NA,NA,3,40,NA,NA,NA,NA
39,1,TS,TST09,1,420,3080,15,32,39,4,16,NA,NA,0,4,0,1,0,0,0,4,1,1,NA,NA,NA,NA,NA,NA,NA,3,40,NA,NA,NA,NA
40,1,TS,TST10,1,420,2680,15,32,39,4,16,NA,NA,0,4,0,1,0,0,0,4,2,1,NA,NA,NA,NA,NA,NA,NA,3,40,NA,NA,NA,NA
41,1,YS,YSK01,0,600,2410,6,27,21,3,9,NA,NA,2.42,4,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1,YS,YSK02,0,420,2940,13,37,34,3,9,NA,NA,4.313,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1,YS,YSK03,0,690,2930,NA,31,28,4,16,NA,NA,19.65,3,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1,YS,YSK04,0,NA,2980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,1,YS,YSK05,0,645,2200,20,30,21,4,16,NA,NA,5.28,4,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,1,YS,YSK06,0,600,2940,15,36,24,3,9,NA,NA,5.46,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,1,YS,YSK07,0,630,2900,10,18,27,4,16,NA,NA,20.7,2,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,1,YS,YSK08,0,450,2930,30,NA,NA,4,16,NA,NA,13.2,4,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,1,YS,YSK09,0,540,2930,6,59,NA,4,16,NA,NA,10.66,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1,YS,YSK10,0,600,2930,15,35,24,5,25,NA,NA,2.88,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1,YS,YST01,1,480,3040,15,29,24,3,9,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,1,YS,YST06,1,480,2300,15,24,24,3,9,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1,YS,YST08,1,450,3000,10,32,41,5,25,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1,YS,YST09,1,480,3000,15,24,24,3,9,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1,YS,YSY02,2,480,3040,8,34,41,3,9,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,1,YS,YSY03,2,480,2490,8,34,41,3,9,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,1,YS,YSY04,2,360,5610,15,50,26,3,9,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,1,YS,YSY05,2,540,2800,20,1,19,4,16,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,1,YS,YSY07,2,540,2690,10,35,39,4,16,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,1,YS,YSY10,2,450,3000,10,32,41,5,25,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,2,NY,NYK02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
62,2,NY,NYK03,0,NA,NA,NA,NA,NA,NA,NA,0.081111111,0.006579012,NA,NA,NA,NA,NA,NA,NA,1,0,7,33,0,2,0,31,NA,10,3,120,80,10,160,4
63,2,NY,NYK04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
64,2,NY,NYK05,0,NA,NA,NA,NA,NA,NA,NA,0.108333333,0.011736111,NA,NA,NA,NA,NA,NA,NA,1,0,3,0,1,2,1,7,NA,0,3,120,80,10,160,4
65,2,NY,NYK06,0,NA,NA,NA,NA,NA,NA,NA,0.086666667,0.007511111,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,16,NA,0,NA,120,80,10,160,4
66,2,NY,NYK07,0,NA,NA,NA,NA,NA,NA,NA,0.05,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,160,NA
67,2,NY,NYK08,0,NA,NA,NA,NA,NA,NA,NA,0.083333333,0.006944444,NA,NA,NA,NA,NA,NA,NA,3,1,4,0,0,3,0,11,NA,0,3,120,80,10,160,4
68,2,NY,NYK09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
69,2,NY,NYY01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
70,2,NY,NYY02,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
71,2,NY,NYY03,2,NA,NA,NA,NA,NA,NA,NA,0.008333333,6.94E-05,0,0,0,0,0,NA,NA,7,2,10,37,0,1,0,2,NA,0,3,120,80,10,160,4
72,2,NY,NYY04,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,8,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
73,2,NY,NYY05,2,NA,NA,NA,NA,NA,NA,NA,0.045833333,0.002100694,0,0,0,0,0,NA,NA,7,3,9,86,9,2,5,11,NA,0,3,120,80,10,160,4
74,2,NY,NYY06,2,NA,NA,NA,NA,NA,NA,NA,0.129166667,0.016684028,0,0,0,0,0,NA,NA,3,2,10,44,1,1,0,8,NA,1,3,120,80,10,160,4
75,2,NY,NYY07,2,NA,NA,NA,NA,NA,NA,NA,0.106666667,0.011377778,0,0,0,0,0,NA,NA,3,2,10,7,5,1,0,3,NA,0,3,120,80,10,160,4
76,2,NY,NYY08,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
77,2,NY,NYY09,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
78,2,NY,NYY10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
79,2,SY,SYK01,0,480,2980,5,19,30,4,16,0.088888889,0.007901235,4.8,3,0,0,0,0,0,4,1,NA,NA,NA,2,0,46,NA,NA,3,NA,NA,NA,80,NA
80,2,SY,SYK02,0,480,2950,5,19,30,4,16,0.092424242,0.008542241,4.8,3,0,0,0,0,0,6,1,8,0,0,3,0,43,NA,1,3,80,80,10,160,4
81,2,SY,SYK03,0,480,1080,5,19,30,4,16,0.086111111,0.007415123,4.8,3,0,0,0,0,0,6,0,9,0,0,2,0,25,NA,23,3,80,80,10,80,4
82,2,SY,SYK04,0,540,3410,5,25,30,4,16,NA,NA,20.65,3,0,1,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
83,2,SY,SYK05,0,480,2560,5,19,30,4,16,NA,NA,4.8,3,0,0,0,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
84,2,SY,SYK06,0,480,2520,5,19,30,4,16,NA,NA,4.8,3,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
85,2,SY,SYK07,0,480,2080,5,19,30,4,16,NA,NA,4.8,3,0,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
86,2,SY,SYK08,0,480,3440,5,19,30,4,16,NA,NA,4.8,3,0,0,0,0,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
87,2,SY,SYK09,0,480,2880,5,19,30,4,16,0.111111111,0.012345679,4.8,3,0,0,0,0,0,5,1,6,0,0,1,0,21,NA,NA,3,80,80,10,160,NA
88,2,SY,SYK10,0,480,2730,5,19,30,4,16,NA,NA,4.8,3,0,0,0,0,0,5,1,4,0,0,NA,NA,NA,NA,NA,3,80,80,10,NA,NA
89,2,SY,SYT03,1,480,2570,11,25,30,3,9,NA,NA,0,3,0,1,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
90,2,SY,SYT05,1,480,2840,13,25,30,3,9,NA,NA,0,3,0,1,0,0,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
91,2,SY,SYT07,1,480,2990,15,25,30,3,9,NA,NA,0,3,0,1,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
92,2,SY,SYT08,1,480,2880,16,25,30,3,9,0.108333333,0.011736111,0,3,0,0,0,0,0,4,0,6,0,1,1,0,6,NA,0,3,80,80,10,160,4
93,2,SY,SYT09,1,480,2890,17,25,30,3,9,0.088888889,0.007901235,0,3,0,0,0,0,0,6,1,10,14,0,1,0,9,NA,NA,3,80,80,10,160,NA
94,2,SY,SYT10,1,480,3050,18,25,30,3,9,NA,NA,0,3,0,1,0,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
95,2,SY,SYY01,2,330,2930,10,25,30,3,9,0.072727273,0.005289256,0,0,0,0,0,0,0,6,1,7,4,1,3,2,57,NA,NA,3,80,80,10,80,NA
96,2,SY,SYY02,2,330,2850,10,25,30,3,9,0.1,0.01,0,0,0,0,0,0,0,7,2,8,10,0,2,0,18,NA,5,3,80,80,10,80,4
97,2,SY,SYY04,2,330,2840,12,25,30,3,9,NA,NA,0,0,0,0,0,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
98,2,SY,SYY06,2,330,2840,14,25,30,3,9,NA,NA,0,0,0,0,0,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
99,2,TS,TSK01,0,NA,NA,NA,NA,NA,NA,NA,0.108333333,0.011736111,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,1,1,0,60,NA,NA,NA,80,80,10,80,NA
100,2,TS,TSK02,0,NA,NA,NA,NA,NA,NA,NA,0.054761905,0.002998866,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,0,27,NA,NA,NA,80,80,10,80,NA
101,2,TS,TSK05,0,570,2930,10,34,24,2,4,0.111111111,0.012345679,22.37,3,2,1,0,0,0,1,0,7,1,0,1,0,49,NA,0,3,80,80,10,160,4
102,2,TS,TSK06,0,570,2950,10,34,24,2,4,0.075,0.005625,22.37,3,2,1,0,0,0,4,0,9,1,3,1,0,92,NA,0,3,80,80,10,160,4
103,2,TS,TSK07,0,570,2950,10,34,24,2,4,NA,NA,20.95,3,2,1,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
104,2,TS,TSK08,0,570,2950,10,34,24,2,4,NA,NA,20.95,3,2,1,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
105,2,TS,TSK09,0,570,2940,10,34,24,2,4,NA,NA,20.95,3,2,1,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
106,2,TS,TSK10,0,570,2950,10,34,24,2,4,NA,NA,20.95,3,2,1,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
